model,variable,name,yaml
CMCC-CM2-VHR4,"['uas', 'tas', 'prsn', 'hurs', 'pr', 'va', 'rsus', 'zg', 'rlus', 'rsut', 'huss', 'ua', 'hfls', 'hfss', 'ts', 'ps', 'ta', 'evspsbl', 'psl', 'vas', 'rlds', 'clt', 'rsds', 'hus', 'rsdt']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GFDL-CM4,"['tsl', 'psitem', 'wmo', 'dryso2', 'emidust', 'mrros', 'dcalc', 'cheaqpso4', 'rsutcsaf', 'co3', 'co3satcalc', 'fgo2', 'sfcWindmax', 'loadso4', 'zostoga', 'pso', 'dryso4', 'chepsoa', 'hur', 'lai', 'snd', 'ptp', 'rsucs', 'pbo', 'tntrscs', 'prsn', 'cfc11global', 'lwp', 'tntrl', 'mlotstsq', 'intpbp', 'wetss', 'od440aer', 'snc', 'bldep', 'tran', 'talk', 'emiso4', 'mrsofc', 'wetso4', 'tob', 'hfds', 'bddtalk', 'pastureFrac', 'tntc', 'treeFrac', 'clcalipso', 'uo', 'sosga', 'vtendnogw', 'mmrss', 'sftlf', 'loadsoa', 'wetso2', 'wetdust', 'tntrlcs', 'o3', 'sftgif', 'chegpso4', 'dfe', 'abs550aer', 'ch4global', 'phyc', 'evu', 'clwvi', 'emioa', 'prw', 'epfy', 'cct', 'tntmp', 'emibc', 'rlutcs', 'oh', 'loadpoa', 'hurs', 'mlotstmax', 'wap500', 'evs', 'snm', 'ci', 'rsut', 'huss', 'dissic', 'phalf', 'dissoc', 'edt', 'masso', 'psl', 'basin', 'hfdsn', 'od550ss', 'rsd', 'wetbc', 'msftyrho', 'sispeed', 'rlus', 'cldnvi', 'clcalipsoice', 'pp', 'wfo', 'vas', 'tnhusmp', 'so', 'tnhus', 'clwmodis', 'dryss', 'tauuo', 'hcfc22global', 'pr', 'zg500', 'tauvo', 'va', 'vo', 'expfe', 'clw', 'ua', 'mmrso4', 'airmass', 'mrro', 'tos', 'snw', 'cl', 'clhcalipso', 'mmrbc', 'loadbc', 'o2', 'sivol', 'cfc12', 'hursmin', 'wap', 'rsu', 'od870aer', 'rv850', 'ps', 'co2mass', 'rsdsdiff', 'tntr', 'mmrsoa', 'pfull', 'vegFrac', 'utendwtem', 'tasmax', 'drybc', 'cltc', 'cltisccp', 'treeFracNdlEvg', 'areacellr', 'thkcello', 'sithick', 'zg', 'cfc12global', 'bddtdic', 'dms', 'od550aer', 'evspsblveg', 'tntrs', 'cfc11', 'od550so4', 'grassFrac', 'tossq', 'areacella', 'tntnogw', 'clmcalipso', 'simass', 'intpcalcite', 'hursmax', 'expp', 'rsutcs', 'wa', 'od550oa', 'pbfe', 'phyp', 'siu', 'mmrpm10', 'tasmin', 'cfc113global', 'albisccp', 'msftyz', 'wtem', 'bddtdip', 'loaddust', 'zos', 'utendepfd', 'zossq', 'cli', 'clisccp', 'sftof', 'clt', 'tnta', 'hus', 'volo', 'tnhusa', 'loadss', 'tntscp', 'n2oglobal', 'sisnconc', 'emiss', 'vtem', 'sitemptop', 'pcalc', 'emiso2', 'chepasoa', 'cdnc', 'rsutaf', 'sob', 'ta700', 'ztp', 'fediss', 'tas', 'fgco2', 'graz', 'orog', 'tnhusc', 'chl', 'rsus', 'rldscs', 'sisnthick', 'rsuscs', 'intpbfe', 'dryoa', 'mmrpm2p5', 'hfls', 'rlut', 'deptho', 'omldamax', 'mc', 'areacello', 'utendnogw', 'volcello', 'wetoa', 'so2', 'mrso', 'evspsbl', 'tntogw', 'drydust', 'clmisr', 'po4', 'prc', 'rsdt', 'expc', 'od550lt1aer', 'rsdscsdiff', 'sf6', 'friver', 'remoc', 'od550dust', 'vtendogw', 'tatp', 'cllcalipso', 'sisnmass', 'cltcalipso', 'treeFracBdlEvg', 'od550bc', 'loadoa', 'mrfso', 'reffclwtop', 'emidms', 'cltmodis', 'bddtdife', 'mlotstmin', 'rlds', 'sitimefrac', 'soga', 'parasolRefl', 'sci', 'sfcWind', 'evspsblsoi', 'dpco2', 'clivi', 'epfz', 'expcalc', 'treeFracBdlDcd', 'spco2', 'tntpbl', 'clcalipsoliq', 'utendvtem', 'dpo2', 'rsds', 'uas', 'prveg', 'sossq', 'tslsi', 'climodis', 'ph', 'icfriver', 'mlotst', 'rsdcs', 'sos', 'mrsos', 'rsdscs', 'toz', 'ccb', 'thetao', 'hfss', 'mmrdust', 'rtmt', 'msftyzsmpa', 'cropFrac', 'tauu', 'ta', 'tnt', 'fescav', 'rlutcsaf', 'rlutaf', 'siconc', 'emiaoa', 'fsfe', 'utendogw', 'tauv', 'hfgeou', 'thetaoga', 'intpp', 'mmroa', 'mmrpm1', 'siv', 'ts', 'mfo', 'tnhusscp', 'tnhuspbl']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GFDL-AM4,"['cl', 'pfull', 'o3', 'uas', 'tas', 'prsn', 'tasmax', 'tntscp', 'hurs', 'pr', 'lwp', 'rsdscsdiff', 'tnhusc', 'tntrl', 'tntc', 'sci', 'rsutcs', 'va', 'rsus', 'sfcWind', 'rsdt', 'prc', 'tauv', 'tasmin', 'rldscs', 'rsdscs', 'zg', 'rsuscs', 'rlus', 'ci', 'clw', 'rsut', 'clivi', 'wap', 'huss', 'ua', 'hfls', 'rlut', 'hfss', 'clwvi', 'rtmt', 'prw', 'hur', 'tauu', 'ts', 'tntpbl', 'ta', 'ps', 'evspsbl', 'psl', 'cct', 'tntmp', 'tntrs', 'tntrlcs', 'tnhusmp', 'vas', 'rlds', 'cli', 'rsdsdiff', 'tnhusscp', 'tnhuspbl', 'rlutcs', 'clt', 'rsds', 'tnta', 'hus', 'tntrscs', 'tnhusa']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
IPSL-CM6A-LR,"['sndmasssnf', 'wmo', 'pfull', 'tsl', 'psitem', 'expc', 'utendwtem', 'sftgrf', 'tasmax', 'phydiat', 'od550lt1aer', 'intppmisc', 'hurs', 'cVeg', 'fbddtdisi', 'calc', 'mrros', 'epcalc100', 'pbsi', 'sf6', 'bigthetaoga', 'remoc', 'chldiat', 'dcalc', 'cllcalipso', 'expsi', 'evs', 'rsdt', 'thkcello', 'co3', 'sithick', 'gpp', 'no3', 'sisnmass', 'ocontemptend', 'bfe', 'zg', 'siarean', 'co3satcalc', 'zo2min', 'cProductLut', 'fracLut', 'dfeos', 'fgo2', 'rsut', 'cfc12global', 'limirrdiat', 'huss', 'phymisc', 'dissic', 'phalf', 'cSoil', 'difvho', 'masscello', 'sfcWindmax', 'zostoga', 'ocontemppmdiff', 'wo', 'phymiscos', 'dissoc', 'prra', 'dissocos', 'clayfrac', 'bsi', 'hur', 'od550aer', 'si', 'ta850', 'zg1000', 'sivols', 'masso', 'lai', 'evspsblveg', 'detoc', 'basin', 'psl', 'ficeberg', 'rsdo', 'rlds', 'grassFrac', 'ptp', 'pbo', 'difvmto', 'cRoot', 'ocontemprmadvect', 'tntrscs', 'areacella', 'sitimefrac', 'soga', 'simass', 'prsn', 'hursmax', 'difvso', 'bigthetao', 'cfc11global', 'sandfrac', 'ppdiat', 'rsd', 'slthick', 'rsutcs', 'hcont300', 'no3os', 'hfy', 'difvmo', 'dispkevfo', 'pbfe', 'fsitherm', 'sfcWind', 'dispkexyfo', 'siu', 'osaltpadvect', 'sios', 'tasmin', 'zmicro', 'evspsblsoi', 'siextentn', 'sispeed', 'nbp', 'rlus', 'rld', 'nh4os', 'dpco2', 'albisccp', 'cLitter', 'diftrxylo', 'clivi', 'agessc', 'mrsol', 'ppmisc', 'cSoilSlow', 'tosga', 'expcalc', 'fbddtalk', 'rootd', 'spco2', 'fbddtdife', 'snc', 'zos', 'tran', 'cLeaf', 'talk', 'zoocos', 'utendepfd', 'obvfsq', 'pp', 'phyfe', 'wfo', 'vas', 'cli', 'clisccp', 'utendvtem', 'dpo2', 'phydiatos', 'clt', 'rsds', 'volo', 'hus', 'evspsblpot', 'mrsofc', 'so', 'sivoln', 'cSoilMedium', 'rsntds', 'uas', 'sfdsi', 'prveg', 'tauuo', 'tntscp', 'prhmax', 'n2oglobal', 'pr', 'hfds', 'cSoilLut', 'ph', 'mlotst', 'tntc', 'nh4', 'froc', 'treeFrac', 'tauvo', 'va', 'vo', 'uo', 'npp', 'sosga', 'sos', 'mrsos', 'epfe100', 'fbddtdin', 'phycos', 'rlu', 'expfe', 'sitemptop', 'pcalc', 'intppdiat', 'rsdscs', 'clw', 'po4os', 'umo', 'intdic', 'zmeso', 'tnpeo', 'epsi100', 'pnitrate', 'vtendnogw', 'sftlf', 'ua', 'thetao', 'osaltrmadvect', 'ocontemppadvect', 'ppos', 'hfss', 'rtmt', 'rh', 'airmass', 'cdnc', 'residualFrac', 'cropFrac', 'tauu', 'ta', 'mrro', 'msftbarot', 'baresoilFrac', 'tos', 'osaltdiff', 'ta700', 'tntrlcs', 'limirrmisc', 'tdps', 'cSoilFast', 'cLitterLut', 'vmo', 'snw', 'zfull', 'o3', 'cl', 'cProduct', 'hfbasin', 'physi', 'cLitterAbove', 'tas', 'fgco2', 'dfe', 'fric', 'ocontempdiff', 'osaltpmdiff', 'siconc', 'graz', 'o2', 'cLitterBelow', 'chl', 'diftrblo', 'sivol', 'fbddtdip', 'abs550aer', 'fsfe', 'orog', 'epc100', 'somint', 'ksat', 'ch4global', 'rsus', 'utendogw', 'phos', 'tauv', 'phyc', 'sisnthick', 'chlmisc', 'rldscs', 'hfgeou', 'rsuscs', 'tnkebto', 'thetaoga', 'hursmin', 'intpp', 'wap', 'difvtrto', 'od870aer', 'rsu', 'hfls', 'cVegLut', 'rlut', 'areacello', 'siareas', 'clwvi', 'utendnogw', 'diftrelo', 'prw', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'tntogw', 'tntmp', 'o2min', 'fbddtdic', 'mfo', 'co2mass', 'rlutcs', 'po4', 'zooc', 'osalttend', 'ra', 'fsn', 'prc']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
E3SM-1-0,"['pfull', 'tsl', 'mrros', 'cllcalipso', 'rsdt', 'thkcello', 'sisnmass', 'sithick', 'zg', 'rsut', 'msftmz', 'huss', 'phalf', 'masscello', 'wo', 'hur', 'od550aer', 'lai', 'evspsblveg', 'psl', 'rlds', 'pbo', 'sitimefrac', 'areacella', 'simass', 'soga', 'prsn', 'rsutcs', 'fsitherm', 'sfcWind', 'siu', 'evspsblsoi', 'rlus', 'albisccp', 'clivi', 'tosga', 'zos', 'tran', 'wfo', 'cli', 'clisccp', 'clt', 'rsds', 'volo', 'hus', 'so', 'prveg', 'sfdsi', 'tauuo', 'pr', 'hfds', 'mlotst', 'tauvo', 'va', 'vo', 'uo', 'sosga', 'sos', 'mrsos', 'rsdscs', 'sitemptop', 'clw', 'sftlf', 'ua', 'thetao', 'hfss', 'rtmt', 'tauu', 'ta', 'mrro', 'tos', 'o3', 'cl', 'tas', 'siconc', 'orog', 'rsus', 'tauv', 'rldscs', 'sisnthick', 'rsuscs', 'thetaoga', 'wap', 'hfls', 'rlut', 'areacello', 'clwvi', 'volcello', 'prw', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'rlutcs', 'prc']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
CNRM-CM6-1,"['sndmasssnf', 'wmo', 'tsl', 'sftgrf', 'tasmax', 'hurs', 'cltc', 'mrros', 'bigthetaoga', 'areacellr', 'cllcalipso', 'rsutcsaf', 'prc', 'thkcello', 'sisnmass', 'sithick', 'gpp', 'zg', 'siarean', 'rsut', 'huss', 'masscello', 'sfcWindmax', 'zostoga', 'wo', 'hur', 'od550aer', 'ta850', 'sivols', 'masso', 'evspsblveg', 'lai', 'ficeberg', 'psl', 'basin', 'rlds', 'grassFrac', 'ptp', 'pbo', 'sitimefrac', 'areacella', 'soga', 'simass', 'prsn', 'hursmax', 'bigthetao', 'sandfrac', 'slthick', 'rsutcs', 'hcont300', 'hfy', 'wa', 'sfcWind', 'siu', 'tasmin', 'siextentn', 'evspsblsoi', 'sispeed', 'rlus', 'rld', 'clivi', 'mrsol', 'tosga', 'rootd', 'snc', 'zos', 'tran', 'ttop', 'obvfsq', 'wfo', 'vas', 'cli', 'clisccp', 'clt', 'rsds', 'volo', 'evspsblpot', 'hus', 'mrsofc', 'so', 'sivoln', 'rsntds', 'siconca', 'uas', 'sfdsi', 'prveg', 'tauuo', 'n2oglobal', 'pr', 'sisnconc', 'hfds', 'mlotst', 'tauvo', 'va', 'vo', 'uo', 'npp', 'sosga', 'sos', 'mrsos', 'rsdscs', 'sitemptop', 'toz', 'clw', 'umo', 'vtendnogw', 'ccb', 'sftlf', 'ua', 'thetao', 'hfss', 'airmass', 'cdnc', 'rsutaf', 'tauu', 'ta', 'mrro', 'tos', 'ta700', 'vmo', 'snw', 'rlutcsaf', 'o3', 'sftgif', 'cl', 'hfbasin', 'tas', 'rlutaf', 'siconc', 'orog', 'sivol', 'abs550aer', 'ch4global', 'ksat', 'rsus', 'tauv', 'rldscs', 'sisnthick', 'hfgeou', 'rsuscs', 'thetaoga', 'hursmin', 'wap', 'hfls', 'rlut', 'deptho', 'areacello', 'siareas', 'clwvi', 'utendnogw', 'prw', 'cod', 'wilt', 'siv', 'fldcapacity', 'ts', 'ps', 'mrso', 'evspsbl', 'siltfrac', 'mfo', 'co2mass', 'rlutcs', 'hfx', 'rsdsdiff', 'clayfrac', 'ra', 'rsdt']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GFDL-ESM4,"['tsl', 'nppLut', 'psitem', 'ponos', 'limnpico', 'phydiat', 'dryso2', 'emidust', 'calc', 'phydiazos', 'mrros', 'limndiat', 'cheaqpso4', 'rsutcsaf', 'expsi', 'bsios', 'co3', 'raLut', 'drynh3', 'fracLut', 'co3satcalc', 'rsusLut', 'fgo2', 'limirrdiat', 'intpoc', 'jno2', 'sfcWindmax', 'loadso4', 'zostoga', 'pop', 'limirrpico', 'dryso4', 'chepsoa', 'hur', 'lai', 'rhLut', 'eminh3', 'snd', 'fGrazing', 'ptp', 'rsucs', 'tntrscs', 'prsn', 'cfc11global', 'lwp', 'tntrl', 'chldiaz', 'vegHeight', 'sios', 'intpbp', 'wetss', 'ppmisc', 'od440aer', 'snc', 'talkos', 'bldep', 'tran', 'talk', 'wetnoy', 'phydiatos', 'mrsofc', 'wetso4', 'hfds', 'pastureFrac', 'tntc', 'treeFrac', 'npp', 'eminox', 'netAtmosLandCO2Flux', 'phycos', 'baccos', 'sconcso4', 'vtendnogw', 'mmrss', 'sftlf', 'wetso2', 'wetdust', 'dissicos', 'mmrnh4', 'tntrlcs', 'nep', 'c3h6', 'o3', 'sftgif', 'cProduct', 'chegpso4', 'dfe', 'abs550aer', 'drynh4', 'mrlso', 'ch4global', 'phyc', 'mrsfl', 'pan', 'sfno2', 'cVegLut', 'clwvi', 'emioa', 'prw', 'epfy', 'no', 'cct', 'tntmp', 'emibc', 'rlutcs', 'lossch4', 'zooc', 'nbp', 'oh', 'co3satarag', 'intppmisc', 'hurs', 'cVeg', 'ch3coch3', 'pbsi', 'gpp', 'no3', 'snm', 'ci', 'rsut', 'huss', 'phymisc', 'dissic', 'dissoc', 'dissocos', 'ch4', 'bsi', 'aoanh', 'si', 'ppdiaz', 'masso', 'psl', 'rsdo', 'co3sataragos', 'hfdsn', 'od550ss', 'calcos', 'rsd', 'hussLut', 'wetbc', 'phyfeos', 'fLuc', 'msftyrho', 'limirrdiaz', 'nh4os', 'sispeed', 'rlus', 'cLitter', 'mrsol', 'co', 'cldnvi', 'laiLut', 'pp', 'phyfe', 'wfo', 'vas', 'so', 'dryss', 'tslsiLut', 'hcfc22global', 'pr', 'co3os', 'intpbsi', 'zg500', 'nh4', 'va', 'expfe', 'clw', 'intdic', 'epsi100', 'phypos', 'ua', 'limfemisc', 'physios', 'mmrso4', 'rh', 'airmass', 'mrro', 'tos', 'phyn', 'snw', 'cl', 'sconcss', 'mmrbc', 'zmesoos', 'o2', 'sivol', 'epc100', 'lossn2o', 'epp100', 'meanage', 'phos', 'rlusLut', 'cfc12', 'chlmisc', 'gppLut', 'wap', 'rsu', 'od870aer', 'wetnh3', 'rv850', 'ps', 'co2mass', 'rsdsdiff', 'mmrsoa', 'vegFrac', 'utendwtem', 'tasmax', 'chlpicoos', 'drybc', 'cltc', 'epcalc100', 'chldiat', 'thkcello', 'sithick', 'zg', 'cfc12global', 'eparag100', 'phymiscos', 'dms', 'arag', 'zg1000', 'od550aer', 'evspsblveg', 'tntrs', 'chlmiscos', 'cfc11', 'pon', 'od550so4', 'grassFrac', 'concdust', 'rls', 'areacella', 'intpcalcite', 'simass', 'tntnogw', 'co3satcalcos', 'co23D', 'ppdiat', 'chldiatos', 'expp', 'intdoc', 'no3os', 'rsutcs', 'wa', 'od550oa', 'pbfe', 'phyp', 'siu', 'mmrpm10', 'intpn2', 'tasmin', 'phypico', 'cfc113global', 'msftyz', 'wtem', 'mrroLut', 'intpppico', 'loaddust', 'zos', 'utendepfd', 'bfeos', 'o3prod', 'phynos', 'no2', 'cli', 'clt', 'emico', 'volo', 'hus', 'hflsLut', 'fHarvest', 'rsntds', 'loadss', 'tntscp', 'mrsoLut', 'n2oglobal', 'sisnconc', 'n2o', 'tropoz', 'emiss', 'o3loss', 'chlpico', 'limfediat', 'fAnthDisturb', 'sfpm25', 'epfe100', 'lossco', 'vtem', 'intppdiat', 'od550soa', 'pcalc', 'sitemptop', 'emiso2', 'chepasoa', 'nh50', 'fProductDecomp', 'drynoy', 'cdnc', 'rsutaf', 'ztp', 'cLand', 'fediss', 'limnmisc', 'physi', 'tas', 'fgco2', 'emilnox', 'graz', 'intppdiaz', 'orog', 'chl', 'rsus', 'bacc', 'rldscs', 'sisnthick', 'o3ste', 'rsuscs', 'dryoa', 'intpbfe', 'intparag', 'c2h6', 'o2os', 'hfls', 'limfediaz', 'mmrpm2p5', 'rlut', 'areacello', 'mc', 'utendnogw', 'volcello', 'fFireNat', 'zmicroos', 'wetoa', 'so2', 'hus850', 'expn', 'mrso', 'evspsbl', 'tntogw', 'pppico', 'drydust', 'po4', 'co2s', 'rsdt', 'prc', 'hno3', 'dryo3', 'expc', 'photo1d', 'od550lt1aer', 'sf6', 'mrsosLut', 'rsdscsdiff', 'od550dust', 'vtendogw', 'tatp', 'emiisop', 'sisnmass', 'bfe', 'ta500', 'dfeos', 'od550bc', 'fFire', 'intppnitrate', 'rss', 'mrfso', 'reffclwtop', 'cSoil', 'aragos', 'tasLut', 'po4os', 'emidms', 'detoc', 'isop', 'co2', 'rlds', 'od550no3', 'hcl', 'sitimefrac', 'ec550aer', 'sci', 'phydiaz', 'sfcWind', 'c3h8', 'zmicro', 'exparag', 'evspsblsoi', 'dpco2', 'clivi', 'epfz', 'expcalc', 'spco2', 'parag', 'tntpbl', 'zoocos', 'detocos', 'o2sat', 'utendvtem', 'dpo2', 'intpbn', 'rsds', 'uas', 'prveg', 'tslsi', 'phypicoos', 'cSoilLut', 'ph', 'mlotst', 'limfepico', 'mmrno3', 'rsdcs', 'sos', 'mrsos', 'rsdscs', 'toz', 'zmeso', 'pnitrate', 'hfssLut', 'thetao', 'hfss', 'mmrdust', 'rtmt', 'o2satos', 'mrsll', 'cropFrac', 'tauu', 'ta', 'emibvoc', 'limirrmisc', 'fescav', 'rlutcsaf', 'wetnh4', 'sfo3', 'hcho', 'rlutaf', 'siconc', 'utendogw', 'tauv', 'chldiazos', 'thetaoga', 'chlos', 'intpp', 'mmroa', 'mmrpm1', 'epn100', 'siv', 'ts', 'sconcdust', 'mfo', 'tnhusscp', 'tnhuspbl', 'ra']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GFDL-ESM2M,"['so', 'tas', 'opottempmint', 'pr', 'hfds', 'pathetao', 'osaltpmdiff', 'siconc', 'opottemppsmadvect', 'somint', 'rsus', 'sos', 'thkcello', 'osaltpadvect', 'sithick', 'opottempdiff', 'opottemppadvect', 'hfcorr', 'rsut', 'thetao', 'opottemptend', 'osaltrmadvect', 'rlut', 'areacello', 'osaltpsmadvect', 'zos', 'prthetao', 'opottemprmadvect', 'tos', 'osaltdiff', 'opottemppmdiff', 'mfo', 'wfo', 'wfcorr', 'osalttend', 'rsds', 'rsdoabsorb', 'rsdt']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GFDL-CM4C192,"['tsl', 'tasmax', 'hurs', 'mrros', 'prc', 'sisnmass', 'sithick', 'snm', 'zg', 'ci', 'rsut', 'huss', 'mrfso', 'sfcWindmax', 'hur', 'evspsblveg', 'psl', 'snd', 'rlds', 'ptp', 'sitimefrac', 'simass', 'hfdsn', 'prsn', 'sci', 'rsutcs', 'wa', 'sfcWind', 'siu', 'tasmin', 'evspsblsoi', 'sispeed', 'rlus', 'clivi', 'snc', 'tran', 'vas', 'clt', 'rsds', 'hus', 'uas', 'prveg', 'tslsi', 'pr', 'sisnconc', 'zg500', 'va', 'mrsos', 'rsdscs', 'sitemptop', 'ua', 'hfss', 'rtmt', 'tauu', 'ta', 'mrro', 'snw', 'o3', 'tas', 'siconc', 'sivol', 'rsus', 'rldscs', 'tauv', 'sisnthick', 'rsuscs', 'wap', 'hfls', 'rlut', 'clwvi', 'prw', 'siv', 'rv850', 'ts', 'ps', 'mrso', 'evspsbl', 'cct', 'co2mass', 'rlutcs', 'rsdsdiff', 'rsdt']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GFDL-OM4p5B,"['so', 'sitimefrac', 'simass', 'expc', 'fgco2', 'sisnconc', 'ph', 'mlotst', 'o2', 'siconc', 'chl', 'sivol', 'siu', 'sisnmass', 'cfc12', 'sithick', 'sisnthick', 'sispeed', 'sitemptop', 'msftyz', 'fgo2', 'intpp', 'dissic', 'thetao', 'areacello', 'volcello', 'siv', 'talk', 'cfc11', 'po4']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GISS-E2-1-G,"['sndmasssnf', 'wmo', 'tsl', 'phydiat', 'tasmax', 'intppmisc', 'hurs', 'fbddtdisi', 'cltc', 'phydiazos', 'mrros', 'epcalc100', 'sf6', 'chldiat', 'evs', 'prc', 'gpp', 'sithick', 'no3', 'bfe', 'zg', 'ci', 'dfeos', 'chlcalcos', 'rsut', 'msftmz', 'intpoc', 'limirrdiat', 'huss', 'chlcalc', 'phymisc', 'dissic', 'masscello', 'cSoil', 'sfcWindmax', 'zostoga', 'wo', 'dissoc', 'prra', 'dissocos', 'bsi', 'hur', 'od550aer', 'si', 'masso', 'evspsblveg', 'lai', 'ficeberg', 'psl', 'basin', 'chlmiscos', 'cfc11', 'rlds', 'grassFrac', 'ptp', 'pbo', 'areacella', 'sitimefrac', 'simass', 'prsn', 'hursmax', 'chldiatos', 'sci', 'phydiaz', 'rsutcs', 'no3os', 'intdoc', 'hfy', 'chldiaz', 'fsitherm', 'sfcWind', 'siu', 'sios', 'tasmin', 'evspsblsoi', 'sispeed', 'nh4os', 'rlus', 'limirrdiaz', 'dpco2', 'clivi', 'agessc', 'mrsol', 'epfz', 'fbddtalk', 'rootd', 'ocfriver', 'spco2', 'fbddtdife', 'snc', 'zos', 'tran', 'talk', 'ttop', 'utendepfd', 'zoocos', 'pp', 'wfo', 'vsfsit', 'vas', 'cli', 'sftof', 'phydiatos', 'clt', 'rsds', 'mrsofc', 'hus', 'so', 'siconca', 'uas', 'prveg', 'pr', 'hfds', 'simpconc', 'icfriver', 'mlotst', 'tropoz', 'nh4', 'msftyzmpa', 'chlpico', 'va', 'vo', 'uo', 'npp', 'sos', 'mrsos', 'epfe100', 'phycos', 'fbddtdin', 'vtem', 'rsdscs', 'intppdiat', 'sitemptop', 'clw', 'toz', 'umo', 'intdic', 'ccb', 'epsi100', 'mmrss', 'sftlf', 'ua', 'thetao', 'hfss', 'mmrdust', 'mmrso4', 'rtmt', 'rh', 'tauu', 'ta', 'mrro', 'msftbarot', 'tos', 'limirrmisc', 'vmo', 'snw', 'o3', 'sftgif', 'cl', 'cProduct', 'hfbasin', 'tas', 'fgco2', 'dfe', 'mmrbc', 'orog', 'intppdiaz', 'chl', 'sivol', 'fsfe', 'epc100', 'rsus', 'phos', 'bacc', 'rldscs', 'tauv', 'phyc', 'rsuscs', 'chldiazos', 'chlos', 'hursmin', 'intpp', 'wap', 'hfls', 'rlut', 'deptho', 'areacello', 'mc', 'mmroa', 'clwvi', 'prw', 'cod', 'epn100', 'siv', 'epfy', 'simpmass', 'ts', 'ps', 'mrso', 'evspsbl', 'cct', 'fbddtdic', 'rlutcs', 'rsdsdiff', 'zooc', 'nbp', 'ra', 'fsn', 'rsdt']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GISS-E2-1-H,"['tsl', 'sndmasssnf', 'tasmax', 'hurs', 'cltc', 'mrros', 'evs', 'prc', 'gpp', 'sithick', 'zg', 'rsut', 'huss', 'masscello', 'zostoga', 'prra', 'hur', 'od550aer', 'evspsblveg', 'lai', 'psl', 'rlds', 'ptp', 'areacella', 'sitimefrac', 'simass', 'prsn', 'rsutcs', 'sfcWind', 'siu', 'tasmin', 'evspsblsoi', 'sispeed', 'rlus', 'clivi', 'mrsol', 'epfz', 'rootd', 'snc', 'zos', 'tran', 'ttop', 'utendepfd', 'vas', 'sftof', 'cli', 'clt', 'rsds', 'mrsofc', 'hus', 'so', 'siconca', 'uas', 'prveg', 'pr', 'hfds', 'va', 'vo', 'uo', 'npp', 'sos', 'mrsos', 'vtem', 'rsdscs', 'sitemptop', 'clw', 'toz', 'umo', 'sftlf', 'ua', 'thetao', 'hfss', 'rtmt', 'rh', 'tauu', 'ta', 'mrro', 'tos', 'vmo', 'snw', 'sftgif', 'cl', 'tas', 'siconc', 'orog', 'sivol', 'rsus', 'tauv', 'rldscs', 'rsuscs', 'wap', 'hfls', 'deptho', 'areacello', 'rlut', 'mc', 'clwvi', 'cod', 'prw', 'siv', 'epfy', 'ts', 'ps', 'mrso', 'evspsbl', 'rlutcs', 'nbp', 'ra', 'rsdt']",google_cmip6,"sources:
  google_cmip6:
    args:
      obj: https://storage.googleapis.com/cmip6/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
